player_id;short_name;long_name;player_positions;overall;age;height_cm;weight_kg;league_name;club_name;club_position;nationality_name
159928;P. Candiyana;Pablo Candiyana;CB;62;34;180;82;Primera Division;Sport Boys;SUB;Peru
159929;D. Pamanes;Diego Aaron Pamanes;RB, CB;65;30;179;73;Primera Division;Deportivo La Guaira;RCB;Venezuela
159930;L. Carteldo;Luciano Carteldo;RB, CB;64;26;180;75;Primera Division;Antofagasta;RB;Chile
159931;M. Galvarado;Marcelo Galvarado;ST, RM;64;30;177;75;Liga Pro;Mushuc Runa;SUB;Ecuador
159932;H. Vienda;Hardy Vienda;RB, RM;64;26;176;75;Liga Pro;9 de Octubre;SUB;Ecuador
159933;E. Madrez;Eric Madrez;LB, CB;64;22;185;81;Primera Division;Antofagasta;LB;Chile
159934;A. Jelverado;Agustin Jelverado;CB;64;22;192;79;Liga Pro;Mushuc Runa;RCB;Ecuador
159935;J. Sarnida;Jefferson Sarnida;CB, RB;63;26;180;74;Primera Division;Deportivo La Guaira;SUB;Venezuela
159936;P. Ketlun;Paolo Ketlun;CB;64;34;190;88;Primera Division;Ayacucho;LCB;Peru
159937;M. Fierro;Milenko Fierro;CB, RB, LB;62;38;181;80;Primera Division;Antofagasta;RCB;Chile
159938;R. Bistama;Rodrigo Bistama;LB, CB;64;34;182;79;Primera Division;Ayacucho;CB;Peru
159939;P. Moncora;Pedro Moncora;CB, CDM;64;30;183;79;Liga Pro;9 de Octubre;LCB;Ecuador
159940;J. Dorlans;Junior Dorlans;CB, RB, LB;65;22;185;81;Liga De Futbol Prof;Royal Pari;LCB;Bolivia
159941;C. Lanoas;Clarencio Lanoas;CB;64;30;188;78;Liga De Futbol Prof;Independiente Petrolero;SUB;Bolivia
159942;M. Rancoret;Mario Antonio Rancoret;CB, CDM;70;30;181;82;Liga BetPlay;América de Cali;RCB;Colombia
159943;A. Escavari;Augusto Escavari;CB;62;30;187;75;Primera Division;Ayacucho;SUB;Peru
159944;P. Rescondi;Paulo Rescondi;CB, RB;64;30;187;77;Primera Division;Deportivo La Guaira;LCB;Venezuela
159945;J. Seldinarez;Jorge Seldinarez;CB, RB;65;18;179;72;Primera Division;Hermanos Colmenares;RCB;Venezuela
159946;D. Segoviniozo;Dino Segoviniozo;CB, CDM;64;30;186;79;Primera División;Sol de América;LCB;Paraguay
159947;M. Alcoraz;Matias Alcoraz;CB;67;22;192;91;Liga De Futbol Prof;Independiente Petrolero;LCB;Bolivia
159948;A. Pavecillo;Aaron Pavecillo;CB, CDM;63;26;178;75;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
159949;H. Buenatierra;Herlyn Buenatierra;CB, LB;64;18;185;85;Liga Pro;Mushuc Runa;SUB;Ecuador
159950;B. Deroz;Braulio Deroz;CB;62;26;180;78;Primera Division;Antofagasta;SUB;Chile
159951;A. Baredia;Angelo Baredia;CB, RB;67;30;179;80;Liga Pro;Delfin;RCB;Ecuador
159952;L. Villasoel;Luca Villasoel;CB, RB, LB;70;30;188;78;Liga BetPlay;América de Cali;LCB;Colombia
159953;L. Goterio;Lucas Goterio;CB, LB;64;38;189;80;Primera División;General Caballero JLM;SUB;Paraguay
159954;D. Labran;Dilan Labran;CDM, CM;64;38;177;75;Primera Division;Antofagasta;LCM;Chile
159955;P. Villarronda;Pablo Villarronda;CDM, CM;70;34;172;76;Primera Division;Cienciano;LCM;Peru
159956;J. Ermeño;Jean Ermeño;CM, CDM;64;30;181;78;Liga De Futbol Prof;Always Ready;RCM;Bolivia
159957;E. Lorcado;Ezequiel Lorcado;CDM, CM, CAM;67;22;177;78;Primera Division;Ayacucho;RCM;Peru
159958;M. Peñazco;Mark Peñazco;CDM, CM;60;26;177;72;Primera Division;Wanderers;SUB;Uruguay
159959;C. Nieldo;Cristian Nieldo;CDM, RB, CB;69;30;175;72;Primera Division;Cienciano;CDM;Peru
159960;E. Sagal;Edivaldo Sagal;CDM, CM;66;30;176;78;Liga De Futbol Prof;Always Ready;LCM;Bolivia
159961;G. Aldanada;Gustavo Aldanada;CDM;64;18;177;78;Primera Division;Deportivo La Guaira;SUB;Venezuela
159962;G. Hormaza;Gaston Hormaza;CM, CDM;63;38;186;81;Primera División;General Caballero JLM;SUB;Paraguay
159963;L. Isleras;Leonardo Isleras;CDM, CM;63;22;189;84;Liga Pro;9 de Octubre;RCM;Ecuador
159964;G. Suleziano;Gerson Suleziano;GK;67;30;177;78;Liga BetPlay;América de Cali;SUB;Chile
159967;A. Simprende;Axel Simprende;CDM;64;30;180;73;Primera Division;Hermanos Colmenares;SUB;Venezuela
159968;J. Guerredero;Johan Guerredero;CDM, CM, CAM;72;30;183;71;Liga Pro;LDU Quito;RCM;Ecuador
159969;J. Cambados;Jimmy Cambados;LM, CM, RM;66;34;172;69;Liga Pro;9 de Octubre;RM;Ecuador
159971;O. Oyanadir;Oscar Oyanadir;CDM;62;34;183;80;Primera Division;Cerro Largo;SUB;Uruguay
159972;N. Birones;Nozomi Birones;CM, CDM;64;22;179;78;Primera Division;Hermanos Colmenares;RCM;Venezuela
159973;S. Vicerio;Sergio Vicerio;CAM, RM;64;30;181;78;Liga De Futbol Prof;Wilstermann;RM;Bolivia
159974;R. Rebones;Rodolfo Rebones;CAM;65;26;175;70;Primera Division;Cienciano;SUB;Peru
159975;I. Jarano;Isaac Jarano;CAM, LM;63;22;179;75;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
159977;A. Desenda;Alan Desenda;LM, RM;66;34;178;70;Primera División;Sol de América;LM;Paraguay
159978;L. Ruvios;Lisandro Ruvios;ST, CF;63;18;174;71;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
159979;F. Baedas;Francisco Baedas;CAM, CM;62;38;182;78;Primera Division;Antofagasta;RCM;Chile
159980;J. Badamontes;Jos Badamontes;LM, RM;67;34;171;63;Primera División;Sol de América;SUB;Paraguay
159981;S. Cardenia;Sergio Cardenia;RM, LM, CAM;65;38;177;70;Primera División;Sol de América;RM;Paraguay
159982;B. Avileda;Bernardo Avileda;RM, CM;67;26;178;82;Primera Division;Ayacucho;LCM;Peru
159983;G. Gutierrez;Giakumis Gutierrez;LM, RM;66;30;178;75;Liga De Futbol Prof;Always Ready;LM;Bolivia
159984;J. Penroz;Jayson Penroz;RM, LM;67;22;177;71;Primera Division;Hermanos Colmenares;RM;Venezuela
159985;V. Albarado;Valber Albarado;CAM, LM, CM;73;34;183;77;Liga BetPlay;América de Cali;LCM;Colombia
159986;L. Cinterio;Lorenzo Cinterio;RW, ST;73;22;180;76;Liga Pro;LDU Quito;RW;Ecuador
159987;V. Seldero;Vicente Seldero;LB;61;30;175;69;Liga Pro;Delfin;LB;Ecuador
159988;G. Fuengos;Gonzalo Fuengos;CAM, CM;63;26;181;75;Primera División;Guaireña;LCM;Paraguay
159989;C. Lobella;Christian Lobella;RW, LW;65;34;177;72;Primera División;Guaireña;SUB;Paraguay
159990;J. Hernandero;Jeff Hernandero;CAM;71;22;176;75;Liga Pro;LDU Quito;CAM;Ecuador
159991;J. Pardaneos;Juan Pardaneos;RM, LM;66;22;178;72;Liga Pro;9 de Octubre;SUB;Ecuador
159992;D. Ballega;David Ballega;ST;61;34;187;82;Liga Pro;Barcelona Guayaquil;SUB;Ecuador
159993;N. Scatopano;Nery Scatopano;ST;66;34;180;75;Primera Division;Antofagasta;ST;Chile
159994;B. Leitoñez;Byron Leitoñez;CDM, CM;64;30;185;82;Liga Pro;Mushuc Runa;LDM;Ecuador
159995;W. Santerilone;Waldo Santerilone;ST, CF;69;30;177;73;Liga BetPlay;América de Cali;RS;Colombia
159996;T. Garceson;Thomas Garceson;ST, RM;66;26;183;75;Primera División;Guaireña;ST;Paraguay
159997;C. Mestierra;Christhian Mestierra;ST, RM;64;22;172;67;Liga Pro;9 de Octubre;SUB;Ecuador
159998;T. Zentena;Thiago Claudnei Zentena;LM, ST;65;30;182;71;Liga De Futbol Prof;Royal Pari;LM;Uruguay
159999;E. Conferio;Erick Conferio;ST, CF, LW;64;30;165;62;Liga De Futbol Prof;Royal Pari;ST;Bolivia
160000;H. Briceldo;Henry Briceldo;ST, CF;68;30;188;83;Liga De Futbol Prof;Independiente Petrolero;LS;Bolivia
160001;Z. Leivo;Zacarias Leivo;CM, CAM;60;38;175;72;Primera División;General Caballero JLM;SUB;Paraguay
160002;O. Jonia;Osvaldo Jonia;ST;64;30;172;66;Liga Pro;Mushuc Runa;SUB;Ecuador
160003;M. Elarra;Mirko Elarra;ST, CF;63;34;181;79;Primera Division;Ayacucho;LS;Peru
160004;Y. Hinestroza;Yeiker Hinestroza;ST;64;30;179;70;Primera Division;Cienciano;SUB;Peru
160005;S. Higuerrez;Salvador Higuerrez;ST;64;38;178;78;Primera Division;Antofagasta;SUB;Chile
160006;J. Mansillas;Jailson Mansillas;ST, CF;63;30;178;72;Primera Division;Ayacucho;RS;Peru
160007;A. Escuderos;Aldo Escuderos;ST;62;22;175;73;Primera División;Sol de América;RS;Paraguay
160008;L. Parreses;Luciano Parreses;ST;63;30;177;71;Liga De Futbol Prof;Wilstermann;RS;Bolivia
160009;G. Morenda;Gino Morenda;GK;61;34;186;80;Primera División;Sol de América;GK;Paraguay
160010;A. Larenardo;Albert Larenardo;GK;65;34;193;84;Primera Division;Cienciano;SUB;Peru
160011;R. Áldarez;Richard Áldarez;GK;66;30;191;90;Primera Division;Cerro Largo;SUB;Uruguay
160012;C. Davilo;Christopher Davilo;GK;64;34;192;90;Liga Pro;9 de Octubre;GK;Ecuador
160013;R. Ahumera;Ruben Ahumera;GK;67;34;190;88;Primera División;Guaireña;GK;Paraguay
160014;Y. Sanpian;Yerko Sanpian;GK;61;38;188;85;Liga De Futbol Prof;Always Ready;GK;Bolivia
160015;M. Acerval;Mathias Acerval;GK;54;34;188;85;Primera División;Sol de América;SUB;Paraguay
160016;J. Epazo;Jefferson Epazo;GK;66;38;190;88;Liga De Futbol Prof;Wilstermann;GK;Bolivia
160017;A. Corveto;Adrian Corveto;GK;63;30;193;88;Primera Division;Hermanos Colmenares;GK;Venezuela
160018;R. Costería;Ricardo Costería;GK;62;30;192;89;Primera División;Guaireña;SUB;Paraguay
160019;M. Rocora;Maximiliano Rocora;GK;61;30;190;82;Liga Pro;Mushuc Runa;GK;Ecuador
160020;R. Redoga;Ruberth Redoga;GK;63;30;192;85;Primera Division;Hermanos Colmenares;SUB;Venezuela
160021;H. Donadell;Hector Matias Donadell;GK;64;22;185;78;Primera Division;Deportivo La Guaira;SUB;Venezuela
160022;G. Parreses;Gregory Parreses;GK;67;31;195;91;Liga Pro;Delfin;GK;Ecuador
160023;L. Muñezal;Leonel Muñezal;LB;65;22;177;69;Primera División;Guaireña;LB;Paraguay
160024;I. Risendo;Ignacio Risendo;CB, LB;64;22;181;80;Primera División;Guaireña;LCB;Paraguay
160025;J. Aldegrisa;Javier Aldegrisa;CB;64;22;176;69;Liga De Futbol Prof;Wilstermann;LCB;Bolivia
160026;A. Santerilone;Alex Santerilone;LB;64;22;184;79;Liga De Futbol Prof;Royal Pari;LB;Bolivia
160028;J. Neiroga;Joe Neiroga;LB, LM;71;30;182;82;Liga BetPlay;América de Cali;LB;Colombia
160029;E. Baderia;Estefan Baderia;LB;64;22;174;78;Liga De Futbol Prof;The Strongest;SUB;Bolivia
160030;G. Naballoz;Guido Naballoz;CB;60;22;182;81;Primera Division;Antofagasta;SUB;Chile
160031;M. Miyin;Misael Miyin;LB;63;38;178;77;Primera Division;Ayacucho;SUB;Peru
160032;S. Senparabia;Sebastian Senparabia;LB;62;30;179;77;Primera Division;Caracas;SUB;Venezuela
160033;A. Dembal;Arturo Dembal;LB, LM;66;26;178;69;Primera Division;Deportivo La Guaira;LM;Venezuela
160034;I. Herreras;Italo Herreras;LB;63;30;178;75;Primera División;Sol de América;SUB;Paraguay
160035;D. Sirella;Dante Sirella;LB;65;22;189;87;Primera Division;Hermanos Colmenares;LB;Venezuela
160036;C. Fauño;Christian Fauño;RB;64;30;175;69;Primera División;Sol de América;RB;Paraguay
160037;A. Dartés;Aarón Dartés;LB, LM;64;30;170;68;Primera División;Sol de América;LB;Paraguay
160039;M. Hascien;Marcos Hascien;RM, RB;66;38;175;71;Primera Division;Ayacucho;RM;Peru
160040;M. Gamonales;Mauricio Gamonales;RB, RM, CM;66;22;176;75;Primera Division;Hermanos Colmenares;RB;Venezuela
160041;J. Oyarcan;Juan Eduardo Oyarcan;RB;65;22;172;64;Liga De Futbol Prof;Independiente Petrolero;SUB;Bolivia
160042;L. Galados;Luis Galados;RB;65;38;185;81;Liga De Futbol Prof;Wilstermann;RB;Bolivia
160043;A. Candelo;Anyelo Candelo;RB, LB, RM;65;30;169;71;Liga Pro;Mushuc Runa;RM;Ecuador
160044;B. Cerrión;Branco Cerrión;CB, RB;63;38;182;75;Liga Pro;9 de Octubre;SUB;Ecuador
160045;S. Ricuelme;Salvador Ricuelme;RB, RM;64;38;177;73;Liga De Futbol Prof;Always Ready;SUB;Bolivia
160046;M. Parediso;Miguel Parediso;RW, RM;65;38;183;80;Primera Division;Antofagasta;RM;Chile
160047;A. Mercelán;Ariel Mercelán;RB, RM;63;26;179;74;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
160049;E. Reiberos;Emanuel Reiberos;RB;66;22;188;82;Primera Division;Cienciano;SUB;Peru
160050;F. Iturrado;Flavio Iturrado;CB;62;34;192;88;Liga De Futbol Prof;Always Ready;SUB;Bolivia
160051;A. Candales;Alonso Candales;CB;63;22;189;84;Primera División;Guaireña;SUB;Paraguay
160052;H. Lemonez;Hernan Lemonez;CB, CDM, LB;66;18;188;77;Liga De Futbol Prof;Independiente Petrolero;RCB;Bolivia
160053;R. Andrero;Ronnie Andrero;CB;64;30;182;84;Liga De Futbol Prof;Royal Pari;RCB;Bolivia
160054;E. Cubildas;Eladio Cubildas;CB;69;30;191;90;Primera Division;Cienciano;RCB;Peru
160055;R. Latorres;Raimundo Latorres;CB, RB;70;34;186;81;Liga Pro;LDU Quito;LCB;Ecuador
160056;J. Celerios;John Celerios;CB;66;26;191;87;Liga Pro;9 de Octubre;RCB;Ecuador
160057;H. Gombaz;Hans Gombaz;RB, LB;62;38;187;79;Primera Division;Ayacucho;SUB;Peru
160058;H. Riffosas;Hector Riffosas;CB, CDM;63;26;191;88;Primera Division;Ayacucho;RCB;Peru
160059;G. Daralla;Giovanni Daralla;CB;63;30;183;79;Liga Pro;9 de Octubre;SUB;Ecuador
160060;R. Fardenal;Rafael Fardenal;CB, CDM;65;30;192;85;Liga De Futbol Prof;Always Ready;RCB;Bolivia
160061;N. Aguileda;Nery Aguileda;CB;62;34;186;80;Primera División;Sol de América;SUB;Paraguay
160062;M. Rovero;Michel Rovero;CB;67;30;191;88;Primera Division;Cienciano;LCB;Peru
160063;A. Perosas;Andres Perosas;CB;66;34;186;80;Liga De Futbol Prof;The Strongest;SUB;Bolivia
160064;S. Canildo;Santiago Canildo;CB;67;22;182;78;Primera Division;Hermanos Colmenares;LCB;Venezuela
160065;E. Evaldes;Erick Evaldes;CB;70;34;181;79;Liga De Futbol Prof;Always Ready;LCB;Bolivia
160066;D. Aguileda;Daniel Aguileda;CB;61;30;188;88;Primera Division;Alianza Lima;SUB;Chile
160067;G. Fabianos;Gregory Fabianos;CB, RB;65;38;186;75;Liga BetPlay;Independiente Medellín;SUB;Colombia
160068;C. Sobedra;Cristobal Sobedra;CB;65;30;194;85;Primera Division;Cienciano;SUB;Peru
160069;G. Contreso;Gamadiel Contreso;RB, CB;65;38;187;82;Primera División;General Caballero JLM;SUB;Paraguay
160070;R. Aguileda;Ramon Aguileda;CB, RB;69;34;186;82;Liga BetPlay;América de Cali;SUB;Colombia
160071;H. Arguinarena;Humberto Arguinarena;CB;62;34;180;77;Primera Division;Caracas;SUB;Venezuela
160072;N. Barresta;Narciso Barresta;LM, RM;64;30;177;72;Liga De Futbol Prof;Wilstermann;LM;Bolivia
160073;R. Baderos;Rene Baderos;CB;63;26;185;86;Primera Division;Deportivo La Guaira;SUB;Venezuela
160074;D. Senderón;Danilo Senderón;CB;62;34;185;80;Primera Division;Deportivo Táchira;SUB;Venezuela
160075;E. Acorada;Enzo Acorada;CB;65;26;189;81;Primera Division;Hermanos Colmenares;SUB;Venezuela
160076;L. Munesos;Luis Alejandro Munesos;CM;65;30;180;77;Liga De Futbol Prof;Royal Pari;RCM;Bolivia
160077;A. Danteón;Antonio Danteón;CB;63;22;188;85;Liga De Futbol Prof;Wilstermann;SUB;Bolivia
160078;N. Fuenzas;Nelson Fuenzas;CDM;61;34;179;76;Primera Division;Deportivo Táchira;SUB;Venezuela
160079;A. Lutego;Axl Lutego;CDM, CM;64;26;175;71;Liga Pro;9 de Octubre;LCM;Ecuador
160080;D. Florada;Darwin Florada;CAM, ST;69;26;173;64;Liga Pro;Delfin;CAM;Ecuador
160081;J. Rozalas;Jordano Rozalas;CDM, CM;70;38;176;75;Liga BetPlay;América de Cali;RCM;Colombia
160082;P. Retomal;Paolo Retomal;CDM, CM;62;30;177;84;Liga BetPlay;Junior;SUB;Colombia
160083;J. Aldunsate;Jair Aldunsate;CDM;65;26;183;78;Primera Division;Deportivo La Guaira;CDM;Venezuela
160084;I. Bosquedo;Ivan Bosquedo;CDM, CM;64;34;182;81;Liga Pro;Mushuc Runa;RDM;Ecuador
160085;D. Rueña;Dino Rueña;RM, CM;61;22;176;76;Primera División;Sol de América;SUB;Paraguay
160086;J. Adánguiz;Johnny Adánguiz;CDM, CM;64;38;185;81;Liga De Futbol Prof;Wilstermann;SUB;Bolivia
160087;L. Dalsaro;Lucas Dalsaro;CDM, CM;65;30;187;85;Primera División;Guaireña;CDM;Paraguay
160088;S. Adelos;Sebastian Adelos;CDM, CM, RM;65;26;178;77;Primera División;Guaireña;RCM;Paraguay
160089;B. Cespeda;Brayan Cespeda;CDM, CM, CAM;71;30;178;75;Liga Pro;LDU Quito;LCM;Ecuador
160090;J. Arandero;Jhonny Arandero;CDM;64;30;177;72;Primera Division;Antofagasta;CDM;Chile
160091;D. Escalonas;Dario Escalonas;CDM;67;34;186;74;Liga BetPlay;América de Cali;SUB;Colombia
160092;P. Candelias;Piero Candelias;CAM;62;30;182;81;Liga Pro;Mushuc Runa;SUB;Ecuador
160093;A. Salvamanos;Adolfo Salvamanos;CDM, LM;65;30;180;79;Liga De Futbol Prof;Independiente Petrolero;LM;Bolivia
160094;Y. Sanctissis;Yerson Sanctissis;CDM, CM, RM;65;34;184;82;Primera Division;Cienciano;SUB;Peru
160095;A. Adebia;Alex Adebia;CDM, CM;63;22;175;75;Primera División;Sol de América;RCM;Paraguay
160096;M. Coldado;Miguel Coldado;LM, CM, RM;61;34;182;73;Liga Pro;Mushuc Runa;LM;Ecuador
160097;E. Escalaya;Elvin Escalaya;CB, CDM;65;26;178;77;Liga De Futbol Prof;Wilstermann;RCB;Bolivia
160098;J. Labril;Jefferson Labril;CDM, CM;63;22;178;71;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
160099;D. Soldiez;Darwin Soldiez;LM, RM;63;18;181;69;Liga De Futbol Prof;Wilstermann;SUB;Bolivia
160100;A. Pandaña;Agustin Pandaña;CDM, RB, RM;66;22;182;78;Liga De Futbol Prof;Independiente Petrolero;RM;Bolivia
160102;B. Yesib;Benjamin Yesib;CDM, CB;66;30;177;74;Primera Division;Hermanos Colmenares;CDM;Venezuela
160103;C. Abridego;Cristian Abridego;CB, CDM;64;30;182;77;Liga Pro;Delfin;LCB;Ecuador
160104;C. Vendoval;Carlos Vendoval;LM;62;34;173;65;Primera Division;Caracas;SUB;Venezuela
160105;J. Malhue;Jayson Malhue;CM, LM;66;18;176;71;Liga De Futbol Prof;Royal Pari;LCM;Bolivia
160106;I. Parraz;Ignacio Parraz;CAM, CM, RM;68;34;180;69;Primera Division;Cienciano;RCM;Peru
160107;E. Goldeiro;Esteban Goldeiro;CAM, LM;61;22;181;75;Primera Division;Antofagasta;SUB;Chile
160108;K. Cordesia;Kevin Cordesia;LM, CAM;71;34;178;71;Liga BetPlay;América de Cali;LM;Colombia
160109;C. Lederos;Charles Lederos;CAM;66;22;183;74;Liga Pro;Mushuc Runa;CAM;Ecuador
160110;E. Merraño;Evaristo Merraño;LW, CM, LM;65;30;175;72;Primera Division;Universidad Católica;SUB;Chile
160111;E. Peñarendi;Eduardo Peñarendi;CAM, LM;67;34;170;67;Liga BetPlay;América de Cali;SUB;Colombia
160112;A. Safildo;Alvaro Safildo;CAM, LM, CM;66;30;182;76;Primera Division;Ayacucho;CAM;Peru
160113;B. Rasaldo;Brian Rasaldo;ST, LM;65;22;180;74;Liga Pro;Independiente del Valle;SUB;Ecuador
160114;J. Landiso;Johnny Landiso;LM, RM, ST;65;30;177;71;Liga BetPlay;Junior;SUB;Colombia
160115;E. Manjedo;Edson Manjedo;CAM, LM;63;22;181;75;Liga De Futbol Prof;Wilstermann;SUB;Bolivia
160116;S. Altamiras;Simon Altamiras;LM, CAM, CM;68;30;180;73;Liga Pro;9 de Octubre;LM;Ecuador
160117;C. Agoste;Cristian Agoste;LM, CAM;69;30;180;74;Primera División;Guaireña;LM;Paraguay
160118;M. Arrufe;Miguel Arrufe;CM, LM;63;34;178;74;Liga De Futbol Prof;Royal Pari;SUB;Bolivia
160119;C. Echagovia;Cristian Echagovia;CAM, CM;62;30;175;70;Primera División;Guaireña;SUB;Paraguay
160121;N. Meriz;Nahuel Meriz;LM, CAM, CM;67;30;179;74;Primera Division;Hermanos Colmenares;LCM;Venezuela
160122;A. Romales;Alexer Romales;RM, RB;65;34;186;80;Liga Pro;9 de Octubre;RB;Ecuador
160123;B. Dunavante;Bryan Dunavante;CAM, CM;65;18;169;62;Liga De Futbol Prof;The Strongest;SUB;Bolivia
160124;W. Segrado;Walter Segrado;RB, RM, LM;66;26;174;73;Liga Pro;Delfin;RB;Ecuador
160125;E. Revolledo;Eros Roque Revolledo;RM, CAM;68;22;184;78;Primera División;Guaireña;RM;Paraguay
160126;E. Codesto;Edgardo Codesto;RM;68;30;177;75;Liga De Futbol Prof;Always Ready;RM;Bolivia
160128;C. Despredal;Cesar Despredal;RM, LM;74;34;181;74;Liga BetPlay;América de Cali;RM;Colombia
160129;R. Casirón;Reinaldo Casirón;LM;66;22;176;73;Primera Division;Deportivo La Guaira;SUB;Venezuela
160130;R. Gaetaños;Rodolfo Gaetaños;RM;65;26;178;78;Liga De Futbol Prof;Royal Pari;RM;Bolivia
160131;F. Lecarnado;Francisco Lecarnado;GK;63;26;181;80;Primera División;Libertad;SUB;Paraguay
160134;G. La Parra;Gómez La Parra;CAM, ST;67;34;181;71;Liga De Futbol Prof;Always Ready;CF;Bolivia
160135;E. Ardenaz;Edgar Ardenaz;CAM;63;30;178;74;Primera Division;Hermanos Colmenares;SUB;Venezuela
160136;A. Ibañado;Alexis Ibañado;ST, CAM, CF;64;30;175;70;Primera División;Guaireña;SUB;Paraguay
160137;J. Ureyano;Jose Antonio Ureyano;ST, CF;66;30;175;73;Primera Division;Deportivo La Guaira;LS;Venezuela
160138;J. Gustaldo;Juan Carlos Gustaldo;ST;70;30;180;92;Primera Division;Universidad Católica;SUB;Chile
160139;H. Abranchezo;Henry Abranchezo;ST;63;30;188;81;Primera Division;Ayacucho;SUB;Peru
160141;A. Cambrillo;Antonio Cambrillo;ST;70;34;176;73;Liga De Futbol Prof;Always Ready;ST;Bolivia
160142;M. Rentador;Mathias Rentador;ST, CF, RM;62;30;181;81;Primera División;Sol de América;SUB;Paraguay
160143;O. Fisdono;Octavio Fisdono;ST, CF;62;30;172;65;Primera Division;Deportivo Táchira;SUB;Venezuela
160144;M. Jimañez;Milovan Jimañez;ST, CAM, LM;64;22;178;76;Primera Division;Hermanos Colmenares;LM;Venezuela
160145;W. Mansila;Washington Mansila;ST, CF;68;34;180;71;Liga De Futbol Prof;The Strongest;SUB;Bolivia
160146;C. Sortomayrés;Clarence Sortomayrés;ST;66;30;175;70;Liga De Futbol Prof;Always Ready;SUB;Bolivia
160147;A. Huancañez;Alonzo Huancañez;RW, LW;64;34;174;69;Primera Division;Cienciano;SUB;Peru
160148;L. Lereas;Lino Lereas;ST;65;30;187;81;Liga De Futbol Prof;Independiente Petrolero;RS;Bolivia
160149;C. Gazalio;Cristopher Gazalio;ST;65;30;176;72;Liga De Futbol Prof;The Strongest;SUB;Bolivia
160150;A. Sendillas;Angel Sendillas;ST;66;30;172;67;Liga De Futbol Prof;Always Ready;SUB;Bolivia
160151;E. Barrega;Efrain Barrega;LM, LW;62;34;177;72;Liga Pro;Delfin;SUB;Ecuador
160152;A. Marelos;Ariel Marelos;ST, LM;64;22;175;73;Primera Division;Hermanos Colmenares;ST;Venezuela
160153;O. Allarcone;Orlando Allarcone;ST, CF, LM;63;30;172;62;Liga De Futbol Prof;Wilstermann;LS;Bolivia
160154;J. Darenova;Jaime Darenova;ST;71;34;193;96;Liga Pro;LDU Quito;ST;Ecuador
160155;J. Dastineda;Jesus Dastineda;CB;64;38;191;93;Liga Pro;Delfin;SUB;Ecuador
160156;B. Peñena;Bernardo Peñena;ST;72;34;174;69;Liga BetPlay;América de Cali;LS;Colombia
160157;A. Venteros;Abraham Venteros;RB;63;34;180;75;Liga Pro;Delfin;SUB;Ecuador
160158;M. Rocenta;Manuel Rocenta;ST, CF, CAM;64;26;180;71;Liga Pro;Delfin;SUB;Ecuador
160159;J. Aterola;Joao Aterola;LW, RW;67;30;170;66;Primera Division;Cienciano;RW;Peru
160160;G. Molinero;Gerson Molinero;ST, LM, CAM;63;26;177;72;Liga Pro;9 de Octubre;SUB;Ecuador
160161;P. Hidalgado;Patricio Hidalgado;ST, CF;65;30;178;72;Liga BetPlay;Junior;SUB;Colombia
160162;F. Barridos;Felipe Barridos;GK;72;34;188;83;Liga Pro;LDU Quito;GK;Ecuador
160163;V. Guerrero;Vildan Guerrero;CB, CDM;64;26;188;84;Liga De Futbol Prof;Wilstermann;LDM;Bolivia
160164;M. Guidaros;Mateo Guidaros;RB;65;30;180;75;Liga De Futbol Prof;Always Ready;RB;Bolivia
160165;E. Elgueta;Evandro Elgueta;CM;61;38;175;75;Primera División;Sol de América;LCM;Paraguay
160166;E. Lueiza;Eliseo Lueiza;CDM;65;22;182;77;Liga De Futbol Prof;Independiente Petrolero;LDM;Bolivia
160167;R. Peradezes;Rafael Peradezes;GK;71;34;188;83;Liga BetPlay;América de Cali;GK;Colombia
160168;I. Crudelo;Israel Crudelo;GK;57;22;186;79;Liga De Futbol Prof;Wilstermann;SUB;Bolivia
160169;W. Vendil;Walter Vendil;GK;64;30;185;81;Liga De Futbol Prof;Royal Pari;GK;Bolivia
160170;W. Cestedo;Willy Cestedo;GK;61;34;191;87;Primera Division;Ayacucho;SUB;Peru
